ažōġini	až+oġi-ne-e	noun;RELAT.SG;DIR/LOC
surgi	surgi	noun;ABS
šīnda	šind-a	verb;INT
ḫanumbasḫi	ḫan+u+mb+a+sḫe	noun;ABS
kapšuġāl	kapš+o+ġe-a=l	noun;ESS;3PL.ABS
talmanalla	talm+a+ni-a=lla	noun;ESS;3PL.ABS
fōrīman	fōri-i=man	noun;3POSS.SG.ABS;CON
tagima	tagi=ma	noun;ABS;CON
anagina	anagi-na	noun;RELAT.PL.ABS
ōššōmai	ōšš-o+m+ai	verb;CVB
ḫuenivan	ḫowe+ni-i-va=an	noun;3POSS.SG;DAT;CON
nūma	nūmi-a	noun;ESS
irdōvānninibi	irdōv+ā+nni-ne-ve	noun;RELAT.SG;GEN
tidiam	tīd-i-a=m	verb;TR;3A.SG;CON
ḫerida	ḫeri-da	noun;DIR
nešši	nešši	noun;ABS
kibulaēšša	kev-o-l-ai-ž=nna	verb;MOD.PAT;l;PURP;ž;3SG.ABS
teġulli	teġ-ol-i-le	verb;ol;MOD.AG;1JUSS
ēlmirġi	elm+ir+ġe	noun;ABS
kīzirriva	kīziri-ne-va	noun;RELAT.SG;DAT
idna	id+ni-a	noun;ESS
ḫeldāralla	ḫild+ār+i-a=lla	noun;ESS;3PL.ABS
karžida	karži-da	noun;DIR
eginniniž	ege+nni-ne-ž	noun;RELAT.SG;ERG
šurrū	šurr-u	verb;MED
amanniniba	am+a+nni-ne-va	noun;RELAT.SG;DAT
ḫalzēni	ḫalze-ne-e	noun;RELAT.SG;DIR/LOC
tariġini	tar+i+ġe-ne	noun;ABL/INS
allai	ālla+i	noun;ABS
kelde	kel+di	noun;ABS
ḫāġippinama	ḫāġi-v-ve-na=ma	noun;2POSS.SG;GEN;RELAT.PL.ABS;CON
tapḫaštib	tapḫ-ašt-i-b	verb;RES;ANTIP;b
šīnzima	šin+ze=ma	NUM;ABS;CON
kamallenna	kamali-ne-nna	noun;RELAT.SG;EQU2
lēli	leli	noun;ABS
mīrrīž	mīri-ne-ž	noun;RELAT.SG;ERG
taškarġi	taškar+ġe	noun;ABS
tugrišḫi	tugriž-ġe	noun;ADJ.ABS
ūna	uw+o+ni-a	noun;ESS
iġarā	iġari-a	noun;ESS
teiai	tei-ae	ADJ;INS
tānaštīb	tān-ašt-i-b	verb;RES;ANTIP;b
ivi	iv-i	verb;TR.IMP
nūma	nūm-a	verb;INT
kirmana	kir+man-a	NUM;ESS
tumniam	tomni-i-a=m	NUM;3POSS.SG;ESS;CON
nippilōva	nippilova-a	noun;ESS
šūranni	šūr+a+nni	noun;ABS
avaštiž	av-ašt-i-ež	verb;RES;MOD.AG;OPT
ūmmumaššiniva	umm-o-m-ašše-ne-va	verb;TR.PFV;3A.SG;NMLZ;RELAT.SG;DAT
šūgēma	šūgē=ma	noun;ABS;CON
ēlgilla	ēlgi-i=lla	noun;3POSS.SG.ABS;3PL.ABS
šubribi	šubri-ve	noun;GEN
šarrumman	šarrumma=n	noun;ABS;3SG.ABS
tabenduž	tab-ind-o-ež	verb;PL.A;MOD.PAT;OPT
lablaḫḫinida	labla+ḫḫe-ne-da	noun;RELAT.SG;DIR
alulbi	alulbi	noun;ABS
temmāni	temm-an-i	verb;an;ANTIP
ḫāžažib	ḫāž+a+že-v	noun;2POSS.SG.ABS
sukki	sukk-i	verb;ANTIP
kūmdenivenin	kūm+de-ne-ve-ne-e=n	noun;RELAT.SG;GEN;RELAT.SG;DIR/LOC;3SG.ABS
erōliva	er-o-l-eva	verb;MOD.PAT;l;POT
nāwunni	nāū+nni	noun;ABS
arire	ar+i+re	noun;ABS
kappilivaž	kapp-i-l-eva-ž	verb;MOD.AG;l;POT;ž
aguda	ago-da	PRON;DIR
parġida	parġi-da	noun;DIR
teššīe	tešše-e	noun;3POSS.SG.ABS
pāġiž	pāġ-i-ež	verb;MOD.AG;OPT
futkina	fut+ki-na	noun;RELAT.PL.ABS
uittani	uw+ett+a+ni	noun;ABS
ānnež	ani-ne-ž	noun;RELAT.SG;ERG
šuwannāža	šuw+a+ni-na-až-a	noun;RELAT.PL;PL;DAT/ESS
ūmbiža	ūmb+i+že-a	noun;ESS
kadi	kadi	noun;ABS
pāštōm	pa-ašt-o-m	verb;RES;TR.PFV;3A.SG
salaštu	sal-ašt-o	verb;RES;MOD.PAT
šīadi	šīadi	noun;ABS
alāži	al+ā+že	noun;ABS
subitta	sub-ed-d-a	verb;FUT;PL.A;3A
ūrġāb	ūrġ-a-b	verb;INT;b
ḫinnim	ḫenni=m	ADV;CON
sūleška	sūl+eški-a	noun;ESS
kuninibi	kune-ne-ve	noun;RELAT.SG;GEN
kašti	kašti	noun;ABS
tārra	tāri-na	noun;RELAT.PL.ABS
tā+na	tān-a	verb;INT
nūbi	nubi	NUM;ABS
abinam	avi+n=m	ADV;COM
kapšalla	kapšalla	noun;ABS
paġandarri	paġ+and+ar+i-ne	noun;ABL/INS
armuž	armi-ož	noun;EQU
pēduġa	pēd+uġ-a	verb;INT
šarrina	šarri-na	noun;RELAT.PL.ABS
ula	oli-a	PRON;ESS
tibāġa	tiv-aġ-a	verb;aġ;3A.SG
šadna	šadn-a	verb;INT
suguġēda	sug-oġ-ed-a	verb;oġ;FUT;3A.SG
ḫōžurraža	ḫōžuri-na-až-a	noun;RELAT.PL;PL;DAT/ESS
āštiba	āšte-va	noun;DAT
sōšša	sōšš-a	noun;INT
sāssari	sāss+ar+i	noun;ABS
inġad	inġi-a=d	noun;ESS;1SG.ABS
tali	tal-i	verb;ANTIP
āllaniva	āllāni-va	noun;DAT
šēnima	šiye-ne-e=ma	noun;RELAT.SG;DIR/LOC;CON
šāvalam	šāv+al-a=m	verb;INT.IMP;2SG.ABS
mādi	mādi	noun;ABS
ūpšīb	ūpš-i-b	verb;ANTIP;b
tūnimmuššuḫḫa	tūn+imm+o+šš+oḫḫe-a	noun;ESS
amattena	ammatte-na	ADJ;RELAT.PL.ABS
kaganidama	kaġ+a+ni-da=ma	noun;DIR;CON
īa	īa	CONJ
īpšadenen	īpšade-ne-n	noun;RELAT.SG;ABL/INS
nakti	nak-d-i	verb;d;ANTIP
ḫōiġia	ḫō+i+ġe-i-a	noun;3POSS.SG;ESS
tāġi	tāġ-i	verb;ANTIP
auliž	aoli-ž	noun;ERG
ōlma	ōl+mi-a	noun;ESS
ḫāulimāīn	ḫa-ol-i+m+ai-n	verb;ol;CVB;n
andillam	andi=lla=m	PRON;ABS;3PL.ABS;CON
atḫalve	atḫalve	noun;ABS
ebri	evri	noun;ABS
šāmanni	šāmani-ne	noun;ABL/INS
arīvin	ari-i-ve=n	verb;3POSS.SG;GEN;3SG.ABS
agi	ag-i	verb;ANTIP
šerže	šer+že	noun;ABS
teššena	tešše-na	noun;RELAT.PL.ABS
taġinež	tāġe-ne-ž	noun;RELAT.SG;ERG
ardinin	arde-ne-e=n	noun;RELAT.SG;DIR/LOC;3SG.ABS
mānie	mānne	PRON;ABS
enež	eni-ž	noun;ERG
āmmanniniva	āmm+a+nni-ne-va	noun;RELAT.SG;DAT
tarmanna	tarm+a+ni-na	noun;RELAT.PL.ABS
nammallāža	namli-na-až-a	noun;RELAT.PL;PL;DAT/ESS
šēriž	šēri-ž	noun;ERG
egennin	ege+nni-n	noun;ABL/INS
šūžiž	šūži-i-ž	noun;3POSS.SG;ERG
abalġi	abal+ġe	noun;ABS
aštāgabi	aštaga-ve	noun;GEN
mādida	mādi-da	noun;DIR
eguššellandin	eg+o+šš-ill-and-i-n	verb;ill;PL.A;MOD.AG;n
tuppini	tuppi-ne-e	noun;RELAT.SG;DIR/LOC
ḫillēl	ḫill-i=l	verb;TR.IMP;3PL.ABS
puranzipḫināža	puranziḫ-ve-na-až-a	noun;GEN;RELAT.PL;PL;DAT/ESS
nātḫa	natḫi-a	noun;ESS
šendamennīn	šendamenni=n	noun;ABS;3SG.ABS
kādala	kad-al-a	verb;al;INT
ḫōrāmi	ḫōrāmi	noun;ABS
kāllež	kāli-ne-ž	noun;RELAT.SG;ERG
sigarullinež	sig+ar+ulli-ne-ž	noun;RELAT.SG;ERG
kibašši	kev+a+šše	noun;ABS
šeġurnibāe	šeġor+ni-ve-ae	noun;GEN;INS
āġmižarriž	āġmižari-ne-ž	noun;RELAT.SG;ERG
kīli	kili	noun;ABS
tabrinnež	tabrini-ne-ž	noun;RELAT.SG;ERG
āštašḫini	āšt+a+šḫe-ne	noun;ABL/INS
paini	pāini	noun;ABS
kula	kol-a	verb;INT
arōlawunna	ar-ol-aw=nna	verb;ol;1A.SG;3SG.ABS
šuēž	šu-i-ež	verb;MOD.AG;OPT
kiraraštum	kir-ar-ašt-o-m	verb;ITER;RES;TR.PFV;3A.SG
šumminnam	šummi+n=nna=m	ADV;3SG.ABS;CON
urġa	ūrġi-a	noun;ESS
ištāni	ištani	POST
navanida	nav-an-ed-a	verb;CAUS;FUT;3A.SG
šarri	šarri	noun;ABS
adēma	ade=ma	noun;ABS;CON
šialēri	šial-i-re	verb;AG;PTCP.ABS
ḫanirra	ḫan+i+re-na	noun;RELAT.PL.ABS
pēġulaballa	pēġulabi-a=lla	noun;ESS;3PL.ABS
kažiarrinel	kažiari-ne-ne=l	noun;RELAT.SG;ABL/INS;3PL.ABS
pāenib	pāeni-v	noun;2POSS.SG.ABS
itka	itk-a	verb;INT
šēža	šēžē-a	NUM;ESS
šūgi	šūgi	noun;ABS
šūri	šūr-i	verb;ANTIP
tupḫa	tupḫ-a	verb;INT
šeġalulēž	šeġal-o-l-ež	verb;MOD.PAT;l;OPT
ēbrivē	evri-i-ve	noun;3POSS.SG;GEN
nabnida	nabni-da	noun;DIR
forili	for-i-le	verb;MOD.AG;1JUSS
kundāri	kundāri	noun;ABS
eguššina	eg+o+šše-na	noun;RELAT.PL.ABS
avida	avi-i-da	noun;3POSS.SG;DIR
šarri	šarr-i	verb;ANTIP
kišḫini	kešḫi-ne	noun;ABL/INS
šažarri	šažari-ne-e	noun;RELAT.SG;DIR/LOC
šallaēnel	šallaie-ne-e=l	noun;RELAT.SG;DIR/LOC;3PL.ABS
kuzuġi	kuz-oġ-i	verb;oġ;ANTIP
ḫāllāi	ḫāl-i-l-ai	verb;MOD.AG;l;PURP
itkurinella	itk-o-re-ne-e=lla	verb;PAT;PTCP;RELAT.SG;DIR/LOC;3PL.ABS
igināžuž	igi-na-až-ož	noun;RELAT.PL;PL;ERG
allumāda	allum+āde-a	noun;ESS
itkalzinibi	itkal+zi-ne-ve	noun;RELAT.SG;GEN
eginiž	egi-ne-ž	noun;RELAT.SG;ERG
ḫeldeni	ḫelde-ne	noun;ABL/INS
fōrullibina	fōroli-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
aīn	ai=n	CONJ;3SG.ABS
kutkūda	kut+kūd-a	verb;3A.SG
fāra	fār-a	verb;INT
šarrinibi	šarri-ne-ve	noun;RELAT.SG;GEN
niġe	niġe	noun;ABS
teššināža	tešše-na-až-a	noun;RELAT.PL;PL;DAT/ESS
tēadin	tēi+ade-n	noun;ABL/INS
kīdāba	kīdāvi-a	noun;ESS
tulbulimaža	tulbuli+m+a+že-a	noun;ESS
sibariba	sib+ar+i-i-va	noun;3POSS.SG;DAT
naunnaža	nau+ni-na-až-a	noun;RELAT.PL;PL;DAT/ESS
purullibi	fōroli-ne-ve	noun;RELAT.SG;GEN
tāpšūlāw	tāpš-ol-aw	verb;ol;1A.SG
kāzuž	kāze-ož	noun;EQU
alda	aldi-a	noun;ESS
kāvāl	kāvi-a=l	noun;ESS;3PL.ABS
tibib	tive-v	noun;2POSS.SG.ABS
arni	arni	noun;ABS
avālġi	av+al+ġe	noun;ABS
šukkua	šukk-u-a	verb;MED;3A.SG
uminnāži	omini-na-až-ve	noun;RELAT.PL;PL;GEN
māški	māški	noun;ABS
ḫōdanna	ḫōd+a+nni-a	noun;ESS
ḫavāḫḫōbada	ḫav+āḫḫ+ō+bade-a	noun;ESS
šinubini	šinubi-ne	noun;ABL/INS
sūldu	sūl-id-o	verb;PL.A;TR.PFV
težuġarġināži	tež+uġ+ar+ġe-na-až-ve	noun;RELAT.PL;PL;GEN
nānašti	nān-ašt-i	verb;RES;TR.IMP
ašḫužikkunnibi	āšḫ+ož+i+kk+o+nni-ve	noun;GEN
ēnġa	ēnġi-a	noun;ESS
sigalduži	sig+al-d-ož-i	verb;d;PST;ANTIP
ažiwlai	ažiuli-ae	noun;INS
kadenduž	kad-ind-o-ež	verb;PL.A;MOD.PAT;OPT
ḫōlulidu	ḫōl-ol-id-o	verb;ol;PL.A;TR.PFV
šīwullēm	šī-ul-i-le=m	verb;ul;MOD.AG;1JUSS;CON
ueruḫḫāl	uwer+o+ḫḫe-a=l	noun;ESS;3PL.ABS
pendōvalla	pend-u-a=lla	verb;MED;3A.SG;3PL.ABS
ḫōpten	ḫōpte-n	noun;ABL/INS
urunnin	or+o+nni-n	noun;ABL/INS
akkadeni	akk+ade-ne	noun;ABL/INS
kanzukkam	kanz-o-kko=m	verb;INT;NEG;2SG.ABS
aštēna	āšte-na	noun;RELAT.PL.ABS
umban	umba=an	noun;ABS;CON
taržuwanna	taržuwa+ni-na	noun;RELAT.PL.ABS
ēbrinniž	ever+ni-ne-ž	noun;RELAT.SG;ERG
ḫežminiž	ḫižmi-ne-ž	noun;RELAT.SG;ERG
tebušḫa	tiv+o+šḫi-a	noun;ESS
ādaž	atta-ž	noun;ERG
tešcuppi	teššob-ve	noun;GEN
ōššunila	ōšš+o+ni-i=lla	noun;3POSS.SG.ABS;3PL.ABS
melaḫḫum	mel+aḫḫ-o-m	verb;TR.PFV;3A.SG
kulimmāššōḫḫa	kul+i+mm+ā+šš+ō+ḫḫe-a	noun;ESS
šīenāže	šiye-na-až-ve	noun;RELAT.PL;PL;GEN
pāri	pāri	noun;ABS
tiššuḫḫi	tišš+o+ḫḫe	noun;ABS
išten	ište=n	PRON;ABS;CON
kulamudutki	kul+am+ud+ut+ki	noun;ABS
težuġāi	tež+o+ġe-ae	noun;INS
šarārma	šarārmi-a	noun;ESS
ēblam	ēbla=m	noun;ABS;CON
šaržāraima	šaržārai=ma	noun;ABS;CON
pirida	pir-ed-a	verb;FUT;3A.SG
nurāšše	nur+ā+šše	noun;ABS
ašḫaštaġe	ašḫ+ašt+a+ḫḫe	noun;ABS
paġedab	pāġ-ed-aw	verb;FUT;1A.SG
pittugalliaž	pittugalli-i-až	noun;3POSS;PL.ABS
agāve	aga-ve	noun;GEN
aveda	ave-da	PRON;DIR
manzōrāma	manu-ž-ora=ma	PRON;PL;COM;CON
kippēna	kippe-na	noun;RELAT.PL.ABS
ḫažāe	ḫāži-ae	noun;INS
tattin	tatti-n	noun;ABL/INS
sūlūža	sūl-ož-a	verb;PST;3A.SG
munuž	muni-ož	noun;EQU
šubribinibi	šubri-ve-ne-ve	noun;GEN;RELAT.SG;GEN
šarža	šarže-a	noun;ESS
kažlōža	kažl-ož-a	verb;PST;3A.SG
kišḫida	kešḫi-da	noun;DIR
ḫārapḫaēm	ḫār+a+ġe-ve-ae=m	noun;GEN;INS;2SG.ABS
adāni	ad+ā+ni	noun;ABS
nāninduža	nān-ind-o-ež=nna	verb;PL.A;MOD.PAT;OPT;3SG.ABS
īamma	īa=mma	ADV;2SG.ABS
marašte	mar-ašt-i	verb;RES;ANTIP
fāžanna	fāžani-na	noun;RELAT.PL.ABS
unōži	un-ož-i	verb;PST;ANTIP
pābelġa	pābel+ġe-a	noun;ESS
šukkunna	šukk+o+ni-na	noun;RELAT.PL.ABS
tadida	tad-id-a	verb;PL.A;3A
ūžamma	uw+o+že-a=mma	noun;ESS;2SG.ABS
kapšuġāma	kapš+o+ġe-a=ma	noun;ESS;CON
ḫōdinaži	ḫōde-na-až-ve	noun;RELAT.PL;PL;GEN
pižešḫum	piž+ešḫ-o-m	verb;TR.PFV;3A.SG
šūwarudanam	šūw-ar-u-d-a=n=m	verb;ITER;MED;PL.A;3A;3SG.ABS;CON
iži	iži	noun;ABS
tapšaġuḫḫa	tapš+aġ+o+ḫḫe-a	noun;ESS
kadia	kad-i-a	verb;TR;3A.SG
ubuwen	ub-o-va-en	verb;MOD.PAT;NEG;3JUSS
mādinibi	mādi-ne-ve	noun;RELAT.SG;GEN
anzini	anzi-ne	noun;ABL/INS
āštenibi	āšte-ne-ve	noun;RELAT.SG;GEN
tavaštōm	tav-ašt-o-m	verb;RES;TR.PFV;3A.SG
užu	už-u	verb;MED
ežežal	ežeži-a=l	noun;ESS;3PL.ABS
amudōbadi	am+ud-o-vade	verb;PAT;ADJ.NEG.ABS
ḫāōppul	ḫa-uffu=l	verb;1A.SG.NEG;3PL.ABS
kōruppi	kōruppi	noun;ABS
ḫamarražena	ḫam+ar+i-na-až-ve-na	noun;RELAT.PL;PL;GEN;RELAT.PL.ABS
naġmazulel	naġmazuli-ž=l	noun;ERG;3PL.ABS
kōruppi	kōr-upp-i	verb;upp;ANTIP
aruwallāenama	aruwallāe-na=ma	noun;RELAT.PL.ABS;CON
unadel	un-a=dil	verb;INT;1PL.ABS
šōrin	šōri-n	noun;ABL/INS
azalda	az-al-d-a	verb;al;d;INT
ḫōiġiani	ḫō+i+ġe-i-ane	noun;3POSS.SG;ABL/INS
uštiġi	ošt+i+ġe	noun;ABS
manzōž	man-z-ož	PRON;PL;ERG
ḫaburnin	ḫavor+ni-n	noun;ABL/INS
kāri	kar-i	verb;ANTIP
tibōšḫi	tiv+o+šḫi	noun;ABS
paġli	paġ+li	noun;ABS
adaššībi	ad+a+šše-ve	noun;GEN
forāna	for+āna	noun;ABS
tabaštili	tab-ašt-i-le	verb;RES;MOD.AG;1JUSS
šēġalum	šeġal-o-m	verb;TR.PFV;3A.SG
šīġa	šīġ-a	verb;INT
šīwḫa	šīuġi-a	noun;ESS
aġarribāe	aġri-ne-ve-ae	noun;RELAT.SG;GEN;INS
šelōlidu	šel-ol-id-o	verb;ol;PL.A;TR.PFV
niga	nigi-a	noun;ESS
umbōž	umb-o-ež	verb;MOD.PAT;OPT
talavoži	talāv+o+že	ADJ;ABS
šumunnibi	šumni-ne-ve	noun;RELAT.SG;GEN
ḫōdenažuž	ḫōde-na-až-ož	noun;RELAT.PL;PL;ERG
aninie	ane-ne	PRON;ABL/INS
šeridab	šer-ed-aw	verb;FUT;1A.SG
ažaštib	až-ašt-i-b	verb;RES;ANTIP;b
ḫōdannibāe	ḫōd+a+nni-ve-ae	noun;GEN;INS
tārinni	tar+i+nni	noun;ABS
nažāgi	naž-ag-i	verb;ag;ANTIP
adamġi	ad+am+ġe	noun;ABS
šeġruž	šeġr-o-ež	verb;MOD.PAT;OPT
titta	titti-a	noun;ESS
fiwta	fē-oda	PRON;DIR
āllānima	āllāni=ma	noun;ABS;CON
šukkunna	šokko=nna	NUM;3SG.ABS
ižuġnai	ižuġ+ni-ae	noun;INS
uwal	uw-a=l	verb;INT;3PL.ABS
fāġadi	fāġadi	noun;ABS
navanida	navani-da	noun;DIR
ōštannōġa	ōšt+a+nn+ō+ġe-a	noun;ESS
āpši	apše	noun;ABS
ḫavorunnen	ḫavor+ni-ne-n	noun;RELAT.SG;ABL/INS
eġarribinidal	eġari-ne-ve-ne-da=l	noun;RELAT.SG;GEN;RELAT.SG;DIR;3PL.ABS
idni	id+ni	noun;ABS
tamgina	tamgina	noun
kažalla	kāž-a=lla	verb;INT;3PL.ABS
ḫāšši	ḫašši	noun;ABS
kūmurrida	kūmuri-ne-da	noun;RELAT.SG;DIR
šōruž	šōri-ož	noun;EQU
ḫānie	ḫāni-e	noun;3POSS.SG.ABS
šinzuḫḫamma	šin+z+o+ḫḫe-a=mma	ADV;ESS;CON
šāġlēž	šāġl-i-ež	verb;MOD.AG;OPT
ibima	ibi-i=ma	noun;3POSS.SG.ABS;CON
eguššulēž	eg+o+šš-o-l-ež	verb;MOD.PAT;l;OPT
arōluda	ar-ol-u-d-a	verb;ol;MED;PL.A;3A
tāġid	tāġe=d	noun;ABS;1SG.ABS
tatḫinibi	tatḫi-ne-ve	noun;RELAT.SG;GEN
nave	nave	noun;ABS
šeġri	šeġri	noun;ABS
kēški	keški	NUM;ABS
nīvarīuž	nīv+ar+i-i-ož	noun;3POSS.SG;EQU
naīanie	nai-i-ane	noun;3POSS.SG;ABL/INS
ḫārrēma	ḫāri-ne-e=ma	noun;RELAT.SG;DIR/LOC;CON
idiaž	idi-i-až	noun;3POSS;PL.ABS
pārgiaž	pārgi-i-až	noun;3POSS;PL.ABS
kuldim	kul-d-i=m	verb;d;TR.IMP;2SG.ABS
ittili	itt-i-le	verb;MOD.AG;1JUSS
ḫillamen	ḫill-am-i-en	verb;FACT;MOD.AG;3JUSS
šīenella	šiye-ne-e=lla	noun;RELAT.SG;DIR/LOC;3PL.ABS
sangandi	sangandi	noun;ABS
keldiani	kel+di-i-ane	noun;3POSS.SG;ABL/INS
ila	il-a	verb;INT
šadōži	šad-ož-i	verb;PST;ANTIP
ēšḫi	ēšḫi	noun;ABS
pizigarraž	pizigarra-ž	noun;ERG
kuldubin	kuldubi-n	noun;ABL/INS
kažlužellandin	kažl-ož-ill-and-i-n	verb;ož;ill;PL.A;MOD.AG;n
nēġārža	nēġār+že-a	noun;ESS
šīad	šiye-a=d	noun;ESS;1SG.ABS
ižinibāin	iži-ne-ve-ae=n	noun;RELAT.SG;GEN;INS;3SG.ABS
tivinām	tive-na=m	noun;RELAT.PL.ABS;CON
tummininna	tummi-ne-e=nna	noun;RELAT.SG;DIR/LOC;3SG.ABS
igingališḫīnamma	igingališ-ġe-na=mma	noun;ADJ;RELAT.PL.ABS;CON
purandinel	purandi-ne-ž=l	noun;RELAT.SG;ERG;3PL.ABS
šeġri	šeġr-i	verb;ANTIP
kaškan	kaška=an	noun;ABS;CON
talabōžinaža	talāv+o+že-na-až-a	ADJ;RELAT.PL;PL;DAT/ESS
šumi	šum-i	verb;ANTIP
pendukku	pend-o-kko	verb;INT;NEG
šānnež	šāni-ne-ž	noun;RELAT.SG;ERG
sūlūde	sūl+ūde	noun;ABS
ḫāžarinna	ḫāž+ar+i-i-nna	noun;3POSS.SG;EQU2
alaluž	alalu-ž	noun;ERG
kažiari	kažiari	noun;ABS
fēḫḫēda	fēḫḫi-e-da	noun;3POSS.SG;DIR
idennanež	idenna-ne-ž	noun;RELAT.SG;ERG
ulluliž	oll-o-l-ež	verb;MOD.PAT;l;OPT
numribi	numri-i-ve	noun;3POSS.SG;GEN
ḫalban	ḫalba-a=an	noun;ESS;CON
tadida	tādi-da	noun;DIR
aiangurin	aianguri=n	noun;ABS;3SG.ABS
simminie	simmi-ne	noun;ABL/INS
niržida	nir+že-da	ADJ;DIR
pandari	pand+ar+i	noun;ABS
neššidal	nešši-da=l	noun;DIR;3PL.ABS
tebini	tive-ne	noun;ABL/INS
sarmadenin	sarmade-ne-n	noun;RELAT.SG;ABL/INS
tānuže	tān+o+že	noun;ABS
aigalduda	aigaldu-da	noun;DIR
ēlgi	ēlgi	noun;ABS
kešḫenāži	kešḫi-na-až-ve	noun;RELAT.PL;PL;GEN
ḫiaruḫḫa	ḫi+ar+o+ḫḫe-a	noun;ESS
arulli	ar-ol-i-le	verb;ol;MOD.AG;1JUSS
kašti	kaš-d-i	verb;d;ANTIP
eġlibina	eġli-ve-na	noun;GEN;RELAT.PL.ABS
egi	eg-i	verb;ANTIP
tōpšida	tōpši-da	noun;DIR
ḫežāla	ḫež+āl-a	verb;INT
tāri	tāri	noun;ABS
šeġurunnivini	šeġor+ni-ne-ve-ne-e	noun;RELAT.SG;GEN;RELAT.SG;DIR/LOC
aġarribināža	aġri-ne-ve-na-až-a	noun;RELAT.SG;GEN;RELAT.PL;PL;DAT/ESS
ḫōdedemaen	ḫōd-i+m+ai-n	verb;CVB;n
awfa	a-u-a	verb;MED;3A.SG
tagulēž	tag-o-l-ež	verb;MOD.PAT;l;OPT
umbundurinidal	umb+und+o+re-ne-da=l	noun;RELAT.SG;DIR;3PL.ABS
urunni	or+o+nni	noun;ABS
abin	avi-i-n	noun;3POSS.SG;ABL/INS
sūwe	sūve	noun;ABS
aguma	ag-o+m+ai	verb;CVB
tarmannibina	tarm+a+ni-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
ēšḫi	ēšḫ-i	verb;ANTIP
kulimāššināža	kul+i+m+ā+šše-na-až-a	noun;RELAT.PL;PL;DAT/ESS
ēārež	ēyari-ž	noun;ERG
aštuḫḫinažuž	ašt+o+ḫḫe-na-až-ož	ADJ;RELAT.PL;PL;ERG
aġuina	aġui-na	noun;RELAT.PL.ABS
ḫōili	ḫō-i-le	verb;MOD.AG;1JUSS
ḫōžellandin	ḫōž-ill-and-i-n	verb;ill;PL.A;MOD.AG;n
ažammu	až-amm-o	verb;FACT;2A.SG
mužunni	mužunni	noun
talmu	talm-o	verb;MOD.AG
itkalzai	itkal+zi-ae	noun;INS
itkannim	itk-i-anni=m	verb;MOD.AG;DESID;2SG.ABS
šēni	šena-i	noun;3POSS.SG.ABS
iškidu	išk-id-o	verb;PL.A;TR.PFV
kulmurri	kulm+o+re-ne	noun;ABL/INS
uinež	uwi-ne-ž	noun;RELAT.SG;ERG
ḫenni	ḫenni	ADV
aranziġōba	aranziġō-va	noun;DAT
kubaġāe	kubaġi-ae	noun;INS
tadanida	tad-an-ed-a	verb;an;FUT;3A.SG
agabēnāža	aga-ve-na-až-a	noun;GEN;RELAT.PL;PL;DAT/ESS
talaḫḫōm	tal-aḫḫ-o-m	verb;aḫḫ;TR.PFV;3A.SG
eženibi	eže-ne-ve	noun;RELAT.SG;GEN
ikkammašši	ikk+amm+a+šše	noun;ABS
tāna	tāni-a	noun;ESS
ḫāni	ḫāni	noun;ABS
edukku	ed-o-kko	verb;INT;NEG
težāe	teži-ae	noun;INS
mān	mā=an	CONJ;CON
paġrōžina	faġr+o+že-na	ADJ;RELAT.PL.ABS
pōnġib	pōnġi-v	noun;2POSS.SG.ABS
ālva	ālvi-a	noun;ESS
paššitḫa	pāšš+i+tḫe-a	noun;ESS
allannida	āllāni-ne-da	noun;RELAT.SG;DIR
kiptaneda	kip-d-an-ed-a	verb;d;an;FUT;3A.SG
sitkab	sitk-a-b	verb;INT;b
pindōli	pend-ol-i	verb;ol;ANTIP
šāttīdu	šātt-id-o	verb;PL.A;TR.PFV
fāžel	faž-i=l	verb;TR.IMP;3PL.ABS
fēžuda	fē-ž-oda	PRON;PL;DIR
tapšaḫḫa	tapš+āġ+i-a	noun;ESS
armuž	arm-o-ež	verb;MOD.PAT;OPT
ḫāžēra	ḫāžeri-a	noun;ESS
tāgidura	tāgidu-ra	noun;COM
āġrāi	aġri-ae	noun;INS
pulidibāe	pul+idi-ve-ae	noun;GEN;INS
šummida	šummi-da	ADJ;DIR
fažēda	faž-ed-a	verb;FUT;3A.SG
nīrib	nir-i-b	verb;ANTIP;b
ōrdeba	ōr+d-i-eva	verb;MOD.AG;POT
falukku	fal-o-kko	verb;INT;NEG
ubīn	ub-i-en	verb;MOD.AG;3JUSS
kurgōrveašša	kurgōrvi-i-až=nna	noun;3POSS;PL.ABS;3SG.ABS
tīb	tiye-v	noun;2POSS.SG.ABS
mānura	manu-ra	PRON;COM
šelli	šelli	noun;ABS
taržuwanzi	taržuwa+n+zi	noun;ABS
adi	adi	ADV
uġōni	oġ+o+ni	noun;ABS
arde	arde	noun;ABS
izūza	izuzi-a	noun;ESS
ardeni	arde-ne	noun;ABL/INS
unuž	un-o-ež	verb;MOD.PAT;OPT
šūpta	šūpti-a	noun;ESS
ažužellandin	až+ož-ill-and-i-n	verb;ill;PL.A;MOD.AG;n
ōlmišši	ōl+mi-šši	noun;2POSS.PL.ABS
ārdīma	arde-i=ma	noun;3POSS.SG.ABS;CON
šēduilianiž	šēd+oʾ+ilia-ne-ž	ADJ;RELAT.SG;ERG
